original_ent,original_entLabel,original_coord,original_categoryLabels,original_P1566,original_streetAddress,original_description,original_latitudine,original_longitudine,distance,formatted,lat,lon,housenumber,name,street,district,postcode,suburb,city,county,county_code,state,state_code,country,country_code,attribution,attribution_license,attribution_url
http://www.wikidata.org/entity/Q16540177,chiesa di San Giovanni Bono,"(9.162167, 45.430906)",chiesa,,,chiesa di Milano,45.430906,9.162167,0,"Chiesa di San Giovanni Bono, Via San Paolino, 20142 Milano MI, Italia",45.43090935,9.162104566978206,,Via San Paolino,Chiesa di San Giovanni Bono,,20142,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16540052,chiesa di San Carpoforo,"(9.186418, 45.471737)","chiesa, ex edificio religioso",,"Via Formentini, 10","chiesa sconsacrata situata nel centro storico di Milano, in via Formentini 10",45.471737,9.186418,0,"Chiesa di San Carpoforo, Via Marco Formentini, 20121 Milano MI, Italia",45.471808100000004,9.186545488542635,,Via Marco Formentini,Chiesa di San Carpoforo,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16540052,chiesa di San Carpoforo,"(9.186418, 45.471737)","chiesa, ex edificio religioso",,Via Formentini 10,"chiesa sconsacrata situata nel centro storico di Milano, in via Formentini 10",45.471737,9.186418,0,"Chiesa di San Carpoforo, Via Marco Formentini, 20121 Milano MI, Italia",45.471808100000004,9.186545488542635,,Via Marco Formentini,Chiesa di San Carpoforo,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16539970,chiesa della Santissima Trinità,"(9.17548, 45.479674)",chiesa,,,edificio religioso di Milano,45.479674,9.17548,0,"Chiesa della Santissima Trinità, Via Giuseppe Giusti, 20154 Milano MI, Italia",45.47964385,9.175366783552416,,Via Giuseppe Giusti,Chiesa della Santissima Trinità,,20154,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16539966,chiesa della Resurrezione di Nostro Signore Gesù Cristo,"(9.137782, 45.519883)",chiesa,,,chiesa di Milano,45.519883,9.137782,0,"Chiesa parrocchiale della Resurrezione di Nostro Signore Gesù Cristo, Via Longarone, 20157 Milano MI, Italia",45.51989245,9.137765458762885,,Via Longarone,Chiesa parrocchiale della Resurrezione di Nostro Signore Gesù Cristo,Municipio 8 di Milano,20157,Quarto Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16539831,chiesa del Sacro Volto,"(9.19001, 45.4872)",chiesa,,,chiesa di Milano,45.4872,9.19001,0,"Chiesa del Sacro Volto, Via Sebenico, 20100 Milano MI, Italia",45.48719135,9.189988191666666,,Via Sebenico,Chiesa del Sacro Volto,,20100,Municipio 9,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16537772,Casoretto,"(9.2273953, 45.4885214)",quartiere di Milano,,,quartiere di Milano,45.4885214,9.2273953,21.416313187553,"Piazza San Materno, 12, 20131 Milano MI, Italia",45.488699,9.227289,12,Piazza San Materno,,Comune di Milano,20131,Quartiere Feltre,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q16537481,Casa Tosi,"(9.19611, 45.4717)",palazzo italiano,,"Via Senato, 28",palazzo novecentesco di Milano,45.4717,9.19611,5.518513137171988,"Via Senato, 28, 20121 Milano MI, Italia",45.4716746,9.1960492,28,Via Senato,,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16537456,casa Candiani,"(9.166, 45.4634)",palazzo italiano,,,edificio di Milano,45.4634,9.166,11.84458873958943,"Suitime Milano, Via Matteo Bandello, 20, 20123 Milano MI, Italia",45.463294,9.165985,20,Via Matteo Bandello,Suitime Milano,Comune di Milano,20123,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16537451,Palazzo della Società Italia,"(9.18462, 45.46618)",palazzo italiano,,,"Palazzo storico in via Dante, Milano",45.46618,9.18462,0,"Casa Broggi, Via Dante, 5 N06, 20121 Milano MI, Italia",45.4662093,9.1846973,5 N06,Via Dante,Casa Broggi,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16532522,Università degli Studi di Milano. Biblioteca di Filosofia,"(9.1937983, 45.4603257)","organizzazione, archivio, biblioteca universitaria",,Via Festa Del Perdono 7 - 20122 Milano,biblioteca dell'Università degli Studi di Milano,45.4603257,9.1937983,1.5481300230575368,"Via Festa Del Perdono, 7, 20122 Milano MI, Italia",45.460338,9.193789,7,Via Festa Del Perdono,,Comune di Milano,20122,Barona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q16529855,Auditorium di Milano,"(9.17925, 45.4466)","auditorium, sala da concerto",,,"sala da concerto di Milano, Italia",45.4466,9.17925,0,"Auditorium di Milano, Via Conchetta, 20136 Milano MI, Italia",45.4465734,9.1791476648773,,Via Conchetta,Auditorium di Milano,,20136,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16527177,Antica trattoria Bagutto,"(9.26129, 45.44437)",ristorante,,"Via Elio Vittorini, 4 - 20138 Milano (MI)",ristorante di Milano,45.44437,9.26129,0.12327829721428785,"Via Elio Vittorini, 20097 Milano MI, Italia",45.4443754,9.2610964,,Via Elio Vittorini,Via Elio Vittorini,,20097,Municipio 4,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16507597,,"(9.19467, 45.4762)",consolato generale,,,,45.4762,9.19467,0.8021407013192092,"Ca' Brutta, Via Filippo Turati, 20121 Milano MI, Italia",45.4761892,9.194536123100953,,Via Filippo Turati,Ca' Brutta,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q1649868,Casa dei Panigarola,"(9.187306, 45.464781)",palazzo italiano,,piazza Mercanti,,45.464781,9.187306,0,"Casa dei Panigarola, Piazza dei Mercanti, 17, 20121 Milano MI, Italia",45.4647722,9.1873028,17,Piazza dei Mercanti,Casa dei Panigarola,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16487722,Albergo Diurno Metropolitano,"(9.204688055, 45.475081944)",edificio storico,,Piazza Oberdan 7,albergo diurno a Milano,45.475081944,9.204688055,16.60164055261481,"Piazza Guglielmo Oberdan, 3, 20129 Milano MI, Italia",45.475148,9.204879,3,Piazza Guglielmo Oberdan,,Comune di Milano,20129,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q1648317,Scuole Palatine,"(9.18735, 45.46485)",palazzo italiano,,,,45.46485,9.18735,0,"Casa dei Panigarola, Piazza dei Mercanti, 19, 20121 Milano MI, Italia",45.46482,9.1873456,19,Piazza dei Mercanti,Casa dei Panigarola,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q1648312,palazzo della Ragione,"(9.18777778, 45.46480556)","broletto, palazzo italiano",,Piazza Mercanti,edificio storico di Milano,45.46480556,9.18777778,0,"Palazzo della Ragione, Piazza dei Mercanti, 20121 Milano MI, Italia",45.464794299999994,9.187780338195859,,Piazza dei Mercanti,Palazzo della Ragione,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16337874,civico museo-studio Francesco Messina,"(9.181706, 45.46072)","museo di un ente pubblico, museo d'arte moderna, ex edificio religioso, casa museo",,"Via San Sisto, 20123 Milano",museo in Italia,45.46072,9.181706,8.091852526500684,"Via San Sisto, 4, 20123 Milano MI, Italia",45.4607505,9.1816118,4,Via San Sisto,,Comune di Milano,20123,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16337874,civico museo-studio Francesco Messina,"(9.181706, 45.46072)","museo di un ente pubblico, museo d'arte moderna, ex edificio religioso, casa museo",,"via San Sisto, 4/a",museo in Italia,45.46072,9.181706,8.091852526500684,"Via San Sisto, 4, 20123 Milano MI, Italia",45.4607505,9.1816118,4,Via San Sisto,,Comune di Milano,20123,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16337874,civico museo-studio Francesco Messina,"(9.181706, 45.46072)","museo di un ente pubblico, museo d'arte moderna, ex edificio religioso, casa museo",,"Via San Sisto 4, 20123 Milano",museo in Italia,45.46072,9.181706,8.091852526500684,"Via San Sisto, 4, 20123 Milano MI, Italia",45.4607505,9.1816118,4,Via San Sisto,,Comune di Milano,20123,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16337855,Museo storico dei vigili del fuoco,"(9.173841, 45.484724)",museo,,Via Messina 35-37,"museo di Milano, Italia",45.484724,9.173841,0,"Comando Provinciale Vigili del Fuoco Milano, Via Nicolò Tartaglia, 20154 Milano MI, Italia",45.4847707,9.172925209968701,,Via Nicolò Tartaglia,Comando Provinciale Vigili del Fuoco Milano,Municipio 8 di Milano,20154,Porta Volta,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16337780,Museo Louis Braille,"(9.204281678, 45.468641898)","museo di un ente privato, museo d'arte moderna, museo specializzato",,"Via Vivaio, 7",museo in Italia,45.468641898,9.204281678,0.88898687420221,"Via Vivaio, 8, 20122 Milano MI, Italia",45.4686345,9.204286,8,Via Vivaio,,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16337780,Museo Louis Braille,"(9.204281678, 45.468641898)","museo di un ente privato, museo d'arte moderna, museo specializzato",,"Via Vivaio 7, 20122 Milano",museo in Italia,45.468641898,9.204281678,0.88898687420221,"Via Vivaio, 8, 20122 Milano MI, Italia",45.4686345,9.204286,8,Via Vivaio,,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16337697,Grande museo del duomo di Milano,"(9.191625, 45.463246)","museo d'arte, museo di un ente privato, museo religioso",,"Piazza Del Duomo 14, 20122 Milano",museo in Italia,45.463246,9.191625,0,"Cortile del Palazzo Reale, 20122 Milano MI, Italia",45.46290904999999,9.19073287247354,,Cortile del Palazzo Reale,Palazzo Reale,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16337697,Grande museo del duomo di Milano,"(9.191625, 45.463246)","museo d'arte, museo di un ente privato, museo religioso",,"Piazza Duomo, 12",museo in Italia,45.463246,9.191625,0,"Cortile del Palazzo Reale, 20122 Milano MI, Italia",45.46290904999999,9.19073287247354,,Cortile del Palazzo Reale,Palazzo Reale,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16337697,Grande museo del duomo di Milano,"(9.191625, 45.463246)","museo d'arte, museo di un ente privato, museo religioso",,"Piazza del Duomo 14, 20122 Milano",museo in Italia,45.463246,9.191625,0,"Cortile del Palazzo Reale, 20122 Milano MI, Italia",45.46290904999999,9.19073287247354,,Cortile del Palazzo Reale,Palazzo Reale,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16336117,Triennale Design Museum,"(9.17383, 45.47229)","museo del design, museo specializzato",,"Viale Alemagna, 6",museo in Italia,45.47229,9.17383,30.914911799011875,"Triennale Design Museum, Viale Emilio Alemagna, 6, 20121 Milano MI, Italia",45.4721477,9.1734894,6,Viale Emilio Alemagna,Triennale Design Museum,Comune di Milano,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16321278,Archivio di Stato di Milano,"(9.198171257, 45.470710862)",archivio di Stato italiano,,"Via del Senato, 10 - Milano",archivio di Stato italiano,45.470710862,9.198171257,27.16682571786685,"Via Marina, 3, 20121 Milano MI, Italia",45.470918,9.198356,3,Via Marina,,Comune di Milano,20121,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q16268546,santuario di Sant'Antonio di Padova,"(9.18218, 45.48471)","chiesa parrocchiale, santuario, basilica minore",,,santuario di Milano,45.48471,9.18218,0,"Basilica di Sant'Antonio da Padova, Via Pietro Maroncelli, 20154 Milano MI, Italia",45.4847826,9.182129653665076,,Via Pietro Maroncelli,Basilica di Sant'Antonio da Padova,,20154,Municipio 9,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16167909,Casa e Torre dei Gorani,"(9.181243, 45.464481)","palazzo, torre",,Via Gorani 4,,45.464481,9.181243,9.05955130232351,"Via Gorani, 6, 20123 Milano MI, Italia",45.464561,9.181221,6,Via Gorani,,Comune di Milano,20123,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q16167909,Casa e Torre dei Gorani,"(9.180555555, 45.464722222)","palazzo, torre",,Via Gorani 4,,45.464722222,9.180555555,23.778244081552845,"Via Brisa, 5, 20123 Milano MI, Italia",45.464858,9.18032,5,Via Brisa,,Comune di Milano,20123,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q16163709,Alcatraz,"(9.18274, 45.49463)","discoteca, luogo per eventi musicali",,"Via Valtellina, 25 - 20159 Milano (MI)",discoteca di Milano,45.49463,9.18274,0,"Alcatraz, Via Valtellina, 20159 Milano MI, Italia",45.49474395,9.182376784928799,,Via Valtellina,Alcatraz,,20159,Municipio 9,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q16162602,Artigiano in Fiera,"(9.077222222, 45.514722222)","fiera, evento annuale",,,evento fieristico annuale,45.514722222,9.077222222,53.08653538747553,"Via Sempione, 195, 20016 Pero MI, Italia",45.515166,9.076971,195,Via Sempione,,Comune di Rho,20016,Pero,Pero,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q16162162,palazzo Acerbi,"(9.189482, 45.460219)",palazzo italiano,,corso di Porta Romana,palazzo di Milano,45.460219,9.189482,0,"Palazzo Acerbi, Corso di Porta Romana, 20122 Milano MI, Italia",45.46021915,9.18974323393731,,Corso di Porta Romana,Palazzo Acerbi,,20122,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q15992524,chiesa di Sant’Ignazio di Loyola,"(9.24341, 45.488434)",chiesa,,,chiesa di Milano,45.488434,9.24341,0,"Chiesa parrocchiale di Sant'Ignazio di Loyola, Piazza Don Luigi Borotti, 20134 Milano MI, Italia",45.4883885,9.243423584734913,,Piazza Don Luigi Borotti,Chiesa parrocchiale di Sant'Ignazio di Loyola,,20134,Parco Lambro - Cimiano,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q15992521,chiesa di Sant’Antonio Maria Zaccaria,"(9.173992, 45.42748)",chiesa,,,chiesa di Milano,45.42748,9.173992,0,"Chiesa di Sant'Antonio Maria Zaccaria, Via Beato Padre Pio da Pietrelcina, 20142 Milano MI, Italia",45.4275428,9.174012019405598,,Via Beato Padre Pio da Pietrelcina,Chiesa di Sant'Antonio Maria Zaccaria,,20142,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q15992520,chiesa di Santo Spirito,"(9.236948, 45.481149)",chiesa,,,chiesa di Milano,45.481149,9.236948,0,"Chiesa di Santo Spirito, Via Edoardo Bassini, 20134 Milano MI, Italia",45.48112675,9.236939227402782,,Via Edoardo Bassini,Chiesa di Santo Spirito,,20134,Municipio 3,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q15992518,chiesa di San Pio X,"(9.226139, 45.479633)",chiesa,,,chiesa di Milano,45.479633,9.226139,0,"Parrocchia San Pio X, Piazza Leonardo da Vinci, 20131 Milano MI, Italia",45.4796397,9.226127891666668,,Piazza Leonardo da Vinci,Parrocchia San Pio X,,20131,Municipio 3,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q15845686,corso Europa,"(9.196957, 45.4648)",strada urbana,,,strada di Milano,45.4648,9.196957,2.660160600727471,"Corso Europa, 18, 20122 Milano MI, Italia",45.464817,9.196933,18,Corso Europa,,Comune di Milano,20122,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q1580885,osservatorio astronomico di Brera,"(9.187705, 45.471992)","museo di un ente pubblico, osservatorio astronomico, museo della tecnologia, museo scientifico",,"Via Brera 28, 20121 Milano",museo in Italia,45.471992,9.187705,0.8871486326907823,"Palazzo di Brera, Via Fiori Oscuri, 20121 Milano MI, Italia",45.4718805,9.188510785046098,,Via Fiori Oscuri,Palazzo di Brera,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q1533416,museo civico di storia naturale,"(9.202457, 45.472777)","museo di un ente pubblico, organizzazione, palazzo italiano, museo etnografico, museo di storia naturale",,"Corso Venezia, 55",museo di Milano,45.472777,9.202457,4.924227070927563,"Museo Civico di Storia Naturale, Corso Venezia, 55, 20121 Milano MI, Italia",45.472734,9.2024419,55,Corso Venezia,Museo Civico di Storia Naturale,Comune di Milano,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q1533416,museo civico di storia naturale,"(9.202457, 45.472777)","museo di un ente pubblico, organizzazione, palazzo italiano, museo etnografico, museo di storia naturale",,"Corso Venezia 55, 20121 Milano",museo di Milano,45.472777,9.202457,4.924227070927563,"Museo Civico di Storia Naturale, Corso Venezia, 55, 20121 Milano MI, Italia",45.472734,9.2024419,55,Corso Venezia,Museo Civico di Storia Naturale,Comune di Milano,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q1533416,museo civico di storia naturale,"(9.202457, 45.472777)","museo di un ente pubblico, organizzazione, palazzo italiano, museo etnografico, museo di storia naturale",,Corso Venezia,museo di Milano,45.472777,9.202457,4.924227070927563,"Museo Civico di Storia Naturale, Corso Venezia, 55, 20121 Milano MI, Italia",45.472734,9.2024419,55,Corso Venezia,Museo Civico di Storia Naturale,Comune di Milano,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q15225814,Hotel Florida,"(9.20555556, 45.48416667)",albergo,6481365.0,,albergo di Milano,45.48416667,9.20555556,7.966563627893697,"Via Roberto Lepetit, 31, 20124 Milano MI, Italia",45.484107,9.205499,31,Via Roberto Lepetit,,Comune di Milano,20124,Greco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q15042420,piazza Piemonte,"(9.15513, 45.46645)",piazza,,,piazza di Milano,45.46645,9.15513,21.410598812052367,"Piazza Piemonte, 14, 20145 Milano MI, Italia",45.466636,9.155059,14,Piazza Piemonte,,Comune di Milano,20145,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q150066,Pinacoteca di Brera,"(9.187683, 45.471943)","museo d'arte, museo del Ministero della Cultura italiano, Istituto museale ad autonomia speciale, museo d'arte moderna, galleria d'arte, museo nazionale italiano, istituzione educativa",6949436.0,"via Brera, 28 - Milano",museo italiano,45.471943,9.187683,3.3050773148622685,"Palazzo di Brera, 20121 Milano MI, Italia",45.471947,9.187725,,,Palazzo di Brera,Comune di Milano,20121,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q150066,Pinacoteca di Brera,"(9.187815, 45.471955)","museo d'arte, museo del Ministero della Cultura italiano, Istituto museale ad autonomia speciale, museo d'arte moderna, galleria d'arte, museo nazionale italiano, istituzione educativa",6949436.0,"via Brera, 28 - Milano",museo italiano,45.471955,9.187815,0,"Palazzo di Brera, Via Fiori Oscuri, 20121 Milano MI, Italia",45.4718805,9.188510785046098,,Via Fiori Oscuri,Palazzo di Brera,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q150066,Pinacoteca di Brera,"(9.187683, 45.471943)","museo d'arte, museo del Ministero della Cultura italiano, Istituto museale ad autonomia speciale, museo d'arte moderna, galleria d'arte, museo nazionale italiano, istituzione educativa",6949436.0,"Via Brera 28, 20121 Milano",museo italiano,45.471943,9.187683,3.3050773148622685,"Palazzo di Brera, 20121 Milano MI, Italia",45.471947,9.187725,,,Palazzo di Brera,Comune di Milano,20121,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q150066,Pinacoteca di Brera,"(9.187815, 45.471955)","museo d'arte, museo del Ministero della Cultura italiano, Istituto museale ad autonomia speciale, museo d'arte moderna, galleria d'arte, museo nazionale italiano, istituzione educativa",6949436.0,"Via Brera 28, 20121 Milano",museo italiano,45.471955,9.187815,0,"Palazzo di Brera, Via Fiori Oscuri, 20121 Milano MI, Italia",45.4718805,9.188510785046098,,Via Fiori Oscuri,Palazzo di Brera,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q14917822,Grand Hotel et de Milan,"(9.192613, 45.470003)",albergo,6473548.0,Via Manzoni 29,albergo di Milano,45.470003,9.192613,5.152606829874724,"Pennisi, Via Alessandro Manzoni, 29, 20121 Milano MI, Italia",45.4700194,9.1925512,29,Via Alessandro Manzoni,Pennisi,Comune di Milano,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q14917822,Grand Hotel et de Milan,"(9.19285, 45.47021389)",albergo,6473548.0,Via Manzoni 29,albergo di Milano,45.47021389,9.19285,6.896907816268964,"Via Alessandro Manzoni, 22, 20121 Milano MI, Italia",45.470186,9.192929,22,Via Alessandro Manzoni,,Comune di Milano,20121,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
http://www.wikidata.org/entity/Q1435678,Fondazione Internazionale Balzan,"(9.198479, 45.466706)",organizzazione non a scopo di lucro,,"Piazzetta Umberto Giordano, 4, 20122, Milano",fondazione italiana con sede a Milano,45.466706,9.198479,2.5348072904185885,"Mazzolari, Corso Monforte, 2, 20122 Milano MI, Italia",45.466702,9.198447,2,Corso Monforte,Mazzolari,Comune di Milano,20122,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q1413761,Policlinico di Milano,"(9.195083333, 45.458861111)","ospitale, ospedale pubblico, ospedale universitario, Istituto di ricovero e cura a carattere scientifico",,"Via Francesco Sforza 28, 20122 Milano",ospedale universitario pubblico a Milano,45.458861111,9.195083333,0,"Policlinico di Milano, Via Lamarmora, 29135 Milano MI, Italia",45.4579851,9.196664920353982,,Via Lamarmora,Policlinico di Milano,,29135,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q1403582,Palazzo Marino,"(9.19068611, 45.46649722)","palazzo comunale, palazzo italiano, complesso di edifici",,Piazza della Scala,palazzo di Milano,45.46649722,9.19068611,0,"Palazzo Marino, Piazza della Scala, 2, 20121 Milano MI, Italia",45.4666601,9.1904174,2,Piazza della Scala,Palazzo Marino,,20121,Municipio 1,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
http://www.wikidata.org/entity/Q1389393,FORMA Centro Internazionale di Fotografia,"(9.18305556, 45.44916667)",galleria di arte fotografica,,,,45.44916667,9.18305556,14.615063010114616,"Piazza Tito Lucrezio Caro, 1, 20136 Milano MI, Italia",45.449284,9.18314,1,Piazza Tito Lucrezio Caro,,Comune di Milano,20136,Moncucco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
