original_ID_ENTITA,original_id_dataset_originale,original_nome_dataset,original_last_update,original_municipio,original_indirizzo,original_civico,original_codice_albero,original_data_origine,original_genere_albero,original_specie_albero,original_varieta_albero,original_diam_tronc_albero,original_diam_chiom_albero,original_h_m_albero,original_longitudine,original_latitudine,original_Location,original_categoria,original_Funzionante_antenna,original_Città,original_CAP,original_NIL,original_TARGA_bottega,original_ANNO_ISTITUZIONE_bottega,original_attivita_storica,original_ent_WDPOI,original_P1566_WDPOI,original_codice_panchina,original_descrizione_codice_panchina,original_codice_tavolo,original_descrizione_codice_tavolo,original_Fonte_NIL,original_Shape_Length,original_Shape_Area,original_entLabel_WDPOI,original_wikidata_POI,distance,formatted,lat,lon,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,attribution,attribution_license,attribution_url
60804,149.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.253421201061172,45.44861022537506,"(45.44861022537506, 9.253421201061172)",fontana,,,20138.0,TALIEDO - MORSENCHIO - Q.RE FORLANINI,,,,,,,,,,,,,,,41.69563933062326,"Via Mecenate, 109, 20138 Milano MI, Italia",45.448956,9.253628,,109,Via Mecenate,20138,Comune di Milano,Rogoredo,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
61008,2827.0,Wikidata,2024-07-31,,nan,37,,,,,,,,,9.177468,45.448674,"(9.177468, 45.448674)",teatro,,MILANO,20136.0,,,,,http://www.wikidata.org/entity/Q120038129,,,,,,,,,Teatro Cinque,Si,0.2576451943878661,"Via Ascanio Sforza, 37, 20136 Milano MI, Italia",45.4486717,9.1774684,,37,Via Ascanio Sforza,20136,Comune di Milano,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
61013,350.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.190477,45.448675,"(9.190477, 45.448675)",monumento commemorativo,,MILANO,20136.0,,,,,http://www.wikidata.org/entity/Q63790628,,,,,,,,,monumento a Roberto Franceschi,Si,0.7042811057889714,"Monumento a Roberto Franceschi, 20136 Milano MI, Italia",45.448671,9.19047,Monumento a Roberto Franceschi,,,20136,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
61783,3996.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.1773,45.4489,"(9.1773, 45.4489)",ponte pedonale,,MILANO,20084.0,,,,,http://www.wikidata.org/entity/Q111983418,,,,,,,,,ponte fra via Gola e via Lagrange,Si,0.8059260682522801,"Naviglio Pavese, 20084 Lacchiarella MI, Italia",45.29720448608248,9.141136248453606,Naviglio Pavese,,,20084,,,Lacchiarella,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
62533,106.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.182820841287374,45.44913578672395,"(45.44913578672395, 9.182820841287374)",fontana,,,20136.0,PORTA TICINESE - CONCA DEL NAVIGLIO,,,,,,,,,,,,,,,22.22662460185832,"Via Gentilino, 14, 20136 Milano MI, Italia",45.449202,9.182552,,14,Via Gentilino,20136,Comune di Milano,Moncucco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
62556,603.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.171440971654064,45.4491437244026,"(45.449143724402596, 9.171440971654063)",fontana,,,20143.0,PORTA TICINESE - CONCHETTA,,,,,,,,,,,,,,,23.727328764652672,"Via Filippo Argelati, 25, 20143 Milano MI, Italia",45.449356,9.17141,,25,Via Filippo Argelati,20143,Comune di Milano,Moncucco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
62564,30.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.247377455340894,45.44914563394914,"(45.44914563394914, 9.247377455340894)",NIL,,,,TALIEDO - MORSENCHIO - Q.RE FORLANINI,,,,,,,,,,Milano 2030 - PGT Approvato,8775.587248579317,3821209.819521341,,,3.2210177388382593,"Quid, Via Marco Fabio Quintiliano, 20059 Milano MI, Italia",45.449223599999996,9.246882755868668,Quid,,Via Marco Fabio Quintiliano,20059,,Municipio 4,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
62621,628.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.190615499158977,45.449162626323854,"(45.449162626323854, 9.190615499158977)",fontana,,,20136.0,PORTA VIGENTINA - PORTA LODOVICA,,,,,,,,,,,,,,,15.656390400213892,"Via Ferdinando Bocconi, 22, 20136 Milano MI, Italia",45.449289,9.190527,,22,Via Ferdinando Bocconi,20136,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
62639,2686.0,Wikidata,2024-07-31,,nan,1,,,,,,,,,9.18305556,45.44916667,"(9.18305556, 45.44916667)",galleria di arte fotografica,,MILANO,20136.0,,,,,http://www.wikidata.org/entity/Q1389393,,,,,,,,,FORMA Centro Internazionale di Fotografia,Si,14.615063010114616,"Piazza Tito Lucrezio Caro, 1, 20136 Milano MI, Italia",45.449284,9.18314,,1,Piazza Tito Lucrezio Caro,20136,Comune di Milano,Moncucco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
62812,546.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.187472378246111,45.44922179445921,"(45.44922179445921, 9.187472378246111)",fontana,,,20136.0,PORTA VIGENTINA - PORTA LODOVICA,,,,,,,,,,,,,,,10.579983897268308,"Piazza Angelo Sraffa, 7, 20136 Milano MI, Italia",45.449285,9.187371,,7,Piazza Angelo Sraffa,20136,Comune di Milano,Moncucco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
62970,627.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.188114308223891,45.44927779137559,"(45.449277791375586, 9.188114308223891)",fontana,,,20136.0,PORTA VIGENTINA - PORTA LODOVICA,,,,,,,,,,,,,,,0,"Università Bocconi, Via Ferdinando Bocconi, 20136 Milano MI, Italia",45.449719400000006,9.188710347570984,Università Bocconi,,Via Ferdinando Bocconi,20136,,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
63246,4291.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.1347,45.44936,"(9.1347, 45.44936)",strada urbana,,MILANO,,,,,,http://www.wikidata.org/entity/Q107289486,,,,,,,,,via Lorenteggio,Si,2.8915329628333946,"Stazione Gelsomini M4, 20147 Milano MI, Italia",45.449366299999994,9.134735962997643,Stazione Gelsomini M4,,,20147,,Lorenteggio,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
63290,87.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.061547052071548,45.44936769478472,"(45.44936769478472, 9.061547052071548)",NIL,,,,ASSIANO,,,,,,,,,,Milano 2030 - PGT Approvato,16203.75541035855,5840941.710885698,,,502.755759653571,"Via Antonio Mosca, 198, 20152 Milano MI, Italia",45.449129,9.067983,,198,Via Antonio Mosca,20152,Comune di Milano,Cesano Boscone,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
63522,31.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.261193165687864,45.44944717949403,"(45.44944717949403, 9.261193165687864)",NIL,,,,MONLUE' - PONTE LAMBRO,,,,,,,,,,Milano 2030 - PGT Approvato,9835.924370734014,2629017.6065323283,,,129.68896846514588,"Via Monlue', 147, 20138 Milano MI, Italia",45.448635,9.26,,147,Via Monlue',20138,Comune di Milano,Rogoredo,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
64150,470.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.226168485298349,45.449666640829584,"(45.449666640829584, 9.226168485298349)",fontana,,,20137.0,ORTOMERCATO,,,,,,,,,,,,,,,107.02805115797037,"Via Monte Cimone, 11, 20137 Milano MI, Italia",45.450601,9.225839,,11,Via Monte Cimone,20137,Comune di Milano,,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
64998,297.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.228699004814612,45.449939041858094,"(45.449939041858094, 9.228699004814613)",fontana,,,20137.0,ORTOMERCATO,,,,,,,,,,,,,,,63.78335723691507,"Via Varsavia, 15, 20137 Milano MI, Italia",45.450226,9.229407,,15,Via Varsavia,20137,Comune di Milano,Ortica,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
65344,62.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.226773937395958,45.450035570653725,"(45.450035570653725, 9.226773937395958)",fontana,,,20137.0,ORTOMERCATO,,,,,,,,,,,,,,,62.7875452551333,"Via Monte Cimone, 13, 20137 Milano MI, Italia",45.4506,9.226797,,13,Via Monte Cimone,20137,Comune di Milano,,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
65514,2871.0,Wikidata,2024-07-31,,nan,4,,,,,,,,,9.192542,45.450094,"(9.192542, 45.450094)",chiesa,,MILANO,20136.0,,,,,http://www.wikidata.org/entity/Q119075322,,,,,,,,,chiesa di Maria Regina Mundi,Si,20.13390285675857,"Via Salasco, 4, 20136 Milano MI, Italia",45.450066,9.192797,,4,Via Salasco,20136,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
65656,370.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.216517646823744,45.450138545066565,"(45.450138545066565, 9.216517646823744)",fontana,,,20137.0,UMBRIA - MOLISE - CALVAIRATE,,,,,,,,,,,,,,,50.26051288141313,"Via Tertulliano, 30, 20137 Milano MI, Italia",45.449784,9.216118,,30,Via Tertulliano,20137,Comune di Milano,,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
65740,337.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.15632716163596,45.45016896985427,"(45.45016896985427, 9.156327161635959)",fontana,,,20144.0,PORTA GENOVA,,,,,,,,,,,,,,,35.77898328272317,"Via Tortona, 86, 20144 Milano MI, Italia",45.450482,9.156221,,86,Via Tortona,20144,Comune di Milano,Barona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
65937,78.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.10217128921499,45.45024363016446,"(45.45024363016446, 9.10217128921499)",fontana,,,20152.0,LORENTEGGIO,,,,,,,,,,,,,,,57.719087853304785,"Via Luigi Mengoni, 11, 20152 Milano MI, Italia",45.4506047,9.1016397,,11,Via Luigi Mengoni,20152,Comune di Milano,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
66183,381.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.22485537414409,45.45033481561613,"(45.450334815616124, 9.22485537414409)",fontana,,,20137.0,ORTOMERCATO,,,,,,,,,,,,,,,30.0524736376349,"Via Monte Cimone, 5, 20137 Milano MI, Italia",45.450598,9.224943,,5,Via Monte Cimone,20137,Comune di Milano,,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
66341,27.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.205140846826762,45.450400173934206,"(45.450400173934206, 9.205140846826762)",NIL,,,,PTA ROMANA,,,,,,,,,,Milano 2030 - PGT Approvato,4701.977202243952,1002755.60029223,,,1.8760925852866213,"Corso Lodi, 10, 20135 Milano MI, Italia",45.450384,9.205134,,10,Corso Lodi,20135,Comune di Milano,,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
66507,6.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.181311467349463,45.45047504477105,"(45.45047504477105, 9.181311467349465)",NIL,,,,PORTA TICINESE - CONCA DEL NAVIGLIO,,,,,,,,,,Milano 2030 - PGT Approvato,5293.159061792193,1255017.3143643944,,,67.17524759246456,"Via Pietro Custodi, 14, 20136 Milano MI, Italia",45.450385,9.182163,,14,Via Pietro Custodi,20136,Comune di Milano,Moncucco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
67301,2765.0,Wikidata,2024-07-31,,nan,60,,,,,,,,,9.19548,45.45085,"(9.19548, 45.45085)",edificio,,MILANO,20136.0,,,,,http://www.wikidata.org/entity/Q125404862,,,,,,,,,,Si,0.6888596593731916,"Viale Bligny, 60, 20136 Milano MI, Italia",45.4508552,9.1954752,,60,Viale Bligny,20136,,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
67515,5.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.19244574588716,45.4509500236955,"(45.4509500236955, 9.19244574588716)",NIL,,,,PORTA VIGENTINA - PORTA LODOVICA,,,,,,,,,,Milano 2030 - PGT Approvato,4710.382643028285,1135196.4109476246,,,3.5767360867948352,"Viale Bligny, 40, 20136 Milano MI, Italia",45.450943,9.192401,,40,Viale Bligny,20136,Comune di Milano,Vigentino,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
67624,578.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.104075763359273,45.45100463400172,"(45.45100463400172, 9.104075763359273)",fontana,,,20152.0,LORENTEGGIO,,,,,,,,,,,,,,,97.62989486135004,"Via Luigi Mengoni, 9, 20152 Milano MI, Italia",45.4518081,9.1035711,,9,Via Luigi Mengoni,20152,Comune di Milano,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
67662,698.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.228231,45.451028,"(9.228231, 45.451028)",complesso residenziale,,MILANO,,,,,,http://www.wikidata.org/entity/Q55100787,,,,,,,,,Quartiere del Turchino,Si,4.781537999570363,"Quartiere del Turchino, 20137 Milano MI, Italia",45.45107025,9.228242408570942,Quartiere del Turchino,,,20137,,Municipio 4,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
67663,463.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.224039685161472,45.45102801254439,"(45.45102801254439, 9.224039685161472)",fontana,,,20137.0,UMBRIA - MOLISE - CALVAIRATE,,,,,,,,,,,,,,,4.941217752818246,"Piazzale Vincenzo Cuoco, 20137 Milano MI, Italia",45.4510574,9.2240872,Piazzale Vincenzo Cuoco,,Piazzale Vincenzo Cuoco,20137,,Municipio 4,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
68361,53.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.11932334730236,45.45135286039047,"(45.45135286039047, 9.11932334730236)",NIL,,,,LORENTEGGIO,,,,,,,,,,Milano 2030 - PGT Approvato,8442.031660343651,2644338.101227755,,,52.97949881824423,"Via Privata Bisceglie, 71, 20147 Milano MI, Italia",45.451179,9.118691,,71,Via Privata Bisceglie,20147,Comune di Milano,Cesano Boscone,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
68455,54.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.0716298172146,45.451403153118775,"(45.451403153118775, 9.071629817214601)",NIL,,,,MUGGIANO,,,,,,,,,,Milano 2030 - PGT Approvato,3066.950888875838,444201.65672425966,,,67.68682208087309,"Via Privata Lucera, 16, 20152 Milano MI, Italia",45.450857,9.072013,,16,Via Privata Lucera,20152,Comune di Milano,Cesano Boscone,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
68583,2975.0,Wikidata,2024-07-31,,nan,33,,,,,,,,,9.1617196,45.4514673,"(9.1617196, 45.4514673)","biblioteca di un ente territoriale italiano, biblioteca specializzata",,MILANO,20144.0,,,,,http://www.wikidata.org/entity/Q113639764,,,,,,,,,Biblioteca del Museo delle Culture,Si,8.511432013401626,"Via Tortona, 33, 20144 Milano MI, Italia",45.451392,9.1617,,33,Via Tortona,20144,Comune di Milano,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
68800,2467.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.227979,45.451566,"(9.227979, 45.451566)",complesso residenziale,,MILANO,,,,,,http://www.wikidata.org/entity/Q18224388,,,,,,,,,quartiere Ettore Ponti,Si,3.7352232067666162,"Quartiere Ettore Ponti, 20137 Milano MI, Italia",45.451574550000004,9.228025307552215,Quartiere Ettore Ponti,,,20137,,Municipio 4,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
68873,309.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.105586298592756,45.45160702082527,"(45.45160702082527, 9.105586298592755)",fontana,,,20152.0,LORENTEGGIO,,,,,,,,,,,,,,,119.65936627493184,"Via Luigi Mengoni, 7, 20152 Milano MI, Italia",45.452486,9.1047013,,7,Via Luigi Mengoni,20152,Comune di Milano,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
68962,502.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.141899102313223,45.45165820319935,"(45.45165820319935, 9.141899102313223)",fontana,,,20146.0,GIAMBELLINO,,,,,,,,,,,,,,,15.06127269662802,"Piazza Pietro Frattini, 19, 20146 Milano MI, Italia",45.451565,9.141759,,19,Piazza Pietro Frattini,20146,Comune di Milano,Barona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
69386,2989.0,Wikidata,2024-07-31,,nan,6,,,,,,,,,9.1745168,45.4518116,"(9.1745168, 45.4518116)",biblioteca,,MILANO,20144.0,,,,,http://www.wikidata.org/entity/Q113611867,,,,,,,,,Mediateca di Fondazione Scuole Civiche di Milano,Si,3.5047692671458415,"Vicolo Privato Lavandai, 6, 20144 Milano MI, Italia",45.451814,9.174472,,6,Vicolo Privato Lavandai,20144,Comune di Milano,Moncucco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
69535,4728.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.142455,45.451857,"(9.142455, 45.451857)",piazza,,MILANO,20146.0,,,,,http://www.wikidata.org/entity/Q106415897,,,,,,,,,piazza Pietro Frattini,Si,4.124841945223824,"Frattini, 20146 Milano MI, Italia",45.451874,9.142408,Frattini,,,20146,Comune di Milano,Barona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
70001,45.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.174788,45.452036,"(9.174788, 45.452036)",strada urbana,,MILANO,20136.0,,,,,http://www.wikidata.org/entity/Q97188167,,,,,,,,,vicolo dei Lavandai,Si,3.086447190810448,"Roggia delle Lavandaie, 20136 Milano MI, Italia",45.4520236,9.1747526,Roggia delle Lavandaie,,,20136,,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
70078,2700.0,Wikidata,2024-07-31,,nan,10,,,,,,,,,9.17349,45.45206,"(9.17349, 45.45206)",strada,,MILANO,20144.0,,,,,http://www.wikidata.org/entity/Q127957241,,,,,,,,,,Si,6.502975558538095,"Via Corsico, 10, 20144 Milano MI, Italia",45.4520022,9.1734773,,10,Via Corsico,20144,,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
70330,538.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,5.0,nan,,,,,,,,,,9.1792588452411,45.45212936186777,"(45.45212936186777, 9.179258845241101)",fontana,,,20123.0,PORTA TICINESE - CONCA DEL NAVIGLIO,,,,,,,,,,,,,,,5.378544433889936,"Fish Point, Piazza XXIV Maggio, 20136 Milano MI, Italia",45.4522168,9.179279735013623,Fish Point,,Piazza XXIV Maggio,20136,,Municipio 5,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
70358,231.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.106742745390203,45.45213979732108,"(45.45213979732108, 9.106742745390203)",fontana,,,20152.0,LORENTEGGIO,,,,,,,,,,,,,,,142.11332471211193,"Ciclofficina Ciclo l'Hub, Via Luigi Mengoni, 3, 20152 Milano MI, Italia",45.4533589,9.1061958,Ciclofficina Ciclo l'Hub,3,Via Luigi Mengoni,20152,Comune di Milano,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
70441,494.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.115734031215837,45.45216089021782,"(45.45216089021782, 9.115734031215837)",fontana,,,20152.0,LORENTEGGIO,,,,,,,,,,,,,,,6.615827014656483,"Shoei, Via Bianca Ceva, 20152 Milano MI, Italia",45.4520097,9.1162320778451,Shoei,,Via Bianca Ceva,20152,,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
70612,3954.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.178859,45.452213,"(9.178859, 45.452213)",casa,,MILANO,20136.0,,,,,http://www.wikidata.org/entity/Q112137513,,,,,,,,,Casa Piazza XXIV Maggio 12,Si,2.9590558351483165,"Mont Real Cafè, 20136 Milano MI, Italia",45.452238,9.178846,Mont Real Cafè,,,20136,Comune di Milano,Moncucco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
70752,28.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.21889832672583,45.452252318727226,"(45.452252318727226, 9.21889832672583)",NIL,,,,UMBRIA - MOLISE - CALVAIRATE,,,,,,,,,,Milano 2030 - PGT Approvato,4912.251168498338,1192351.6694366664,,,17.710253587585584,"Via Marcellino Ammiano, 3, 20137 Milano MI, Italia",45.452314,9.218689,,3,Via Marcellino Ammiano,20137,Comune di Milano,Ortica,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
70974,2831.0,Wikidata,2024-07-31,,nan,59,,,,,,,,,9.216662,45.452324,"(9.216662, 45.452324)",teatro,,MILANO,20137.0,,,,,http://www.wikidata.org/entity/Q120038124,,,,,,,,,Nuovo Teatro Oscar,Si,16.049288079510013,"Via Lattanzio, 59, 20137 Milano MI, Italia",45.452468,9.216648,,59,Via Lattanzio,20137,Comune di Milano,Ortica,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
71064,583.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.121648321510166,45.45234123104463,"(45.45234123104463, 9.121648321510166)",fontana,,,20147.0,LORENTEGGIO,,,,,,,,,,,,,,,7.1588623443291,"Via del Cardellino, 20147 Milano MI, Italia",45.4515223,9.122174,Via del Cardellino,,Via del Cardellino,20147,,Municipio 6,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
71523,2708.0,Wikidata,2024-07-31,,nan,6,,,,,,,,,9.079685,45.45249,"(9.079685, 45.45249)",strada,,MILANO,20152.0,,,,,http://www.wikidata.org/entity/Q127789519,,,,,,,,,,Si,5.000736410001275,"Via Dei Salici, 6, 20152 Milano MI, Italia",45.452519,9.079734,,6,Via Dei Salici,20152,Comune di Milano,Cesano Boscone,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
71564,252.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,6.0,nan,,,,,,,,,,9.153447056822822,45.45250467521498,"(45.45250467521498, 9.153447056822822)",fontana,,,20146.0,GIAMBELLINO,,,,,,,,,,,,,,,33.926527732174875,"Piazza Napoli, 38, 20146 Milano MI, Italia",45.452401,9.153038,,38,Piazza Napoli,20146,Comune di Milano,Barona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
71910,2.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,7.0,nan,,,,,,,,,,9.08293314612086,45.4526140607322,"(45.4526140607322, 9.08293314612086)",fontana,,,20152.0,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA,,,,,,,,,,,,,,,8.067304454170042,"Via Degli Abeti, 12, 20152 Milano MI, Italia",45.452543,9.082954,,12,Via Degli Abeti,20152,Comune di Milano,,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
72211,462.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,4.0,nan,,,,,,,,,,9.220152011314488,45.45270419540923,"(45.45270419540923, 9.220152011314488)",fontana,,,20137.0,UMBRIA - MOLISE - CALVAIRATE,,,,,,,,,,,,,,,37.78947131502738,"Piazza Insubria, 14, 20137 Milano MI, Italia",45.452641,9.219676,,14,Piazza Insubria,20137,Comune di Milano,Ortica,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
